Tract,total_risk
48029160701,30
48029160702,30
48029160901,30
48029160902,30
48029161000,30
48029161100,30
48029161200,30
48029161302,30
48029161303,30
48029161304,30
48029161400,30
48029161501,30
48029161503,30
48029161504,30
48029161600,30
48029161801,30
48029161802,30
48029161901,30
48029161902,30
48029162001,30
48029162003,30
48029162004,30
48029170101,30
48029170102,30
48029170200,30
48029170300,30
48029170401,30
48029170402,30
48029170500,30
48029170600,30
48029170700,30
48029170800,30
48029170900,30
48029171000,30
48029171100,30
48029171200,30
48029171301,30
48029171302,30
48029171401,30
48029171402,30
48029171501,30
48029171502,30
48029171601,30
48029171602,30
48029171700,30
48029171801,30
48029171802,30
48029171903,30
48029171912,30
48029171913,30
48029171914,30
48029171915,30
48029171916,30
48029171917,30
48029171918,30
48029171919,30
48029171920,30
48029171921,30
48029171922,30
48029171923,30
48029171924,30
48029171926,30
48029171927,30
48029171928,30
48029171929,30
48029172002,30
48029172003,30
48029172004,30
48029172005,30
48029172006,30
48029172008,30
48029172009,30
48029180101,30
48029180102,30
48029180201,30
48029180202,30
48029180300,30
48029180400,30
48029180501,30
48029180503,30
48029180504,30
48029180602,30
48029180603,30
48029180604,30
48029180701,30
48029180702,30
48029180800,30
48029180901,30
48029180902,30
48029181001,30
48029181003,30
48029181004,30
48029181005,30
48029181100,30
48029181200,30
48029181301,30
48029181302,30
48029181303,30
48029181402,30
48029181403,30
48029181404,30
48029181503,30
48029181504,30
48029181505,30
48029181506,30
48029181601,30
48029181602,30
48029181703,30
48029181704,30
48029181705,30
48029181711,30
48029181712,30
48029181713,30
48029181715,30
48029181716,30
48029181718,30
48029181720,30
48029181721,30
48029181722,30
48029181723,30
48029181724,30
48029181725,30
48029181726,30
48029181727,30
48029181729,30
48029181730,30
48029181731,30
48029181732,30
48029181733,30
48029181808,30
48029181809,30
48029181811,30
48029181813,30
48029181814,30
48029181815,30
48029181816,30
48029181817,30
48029181818,30
48029181819,30
48029181820,30
48029181821,30
48029181822,30
48029181823,30
48029181824,30
48029181825,30
48029181826,30
48029181901,30
48029181902,30
48029182001,30
48029182002,30
48029182003,30
48029182101,30
48029182102,30
48029182103,30
48029182105,30
48029182106,30
48029190100,30
48029190200,30
48029190400,30
48029190501,30
48029190503,30
48029190504,30
48029190601,30
48029190603,30
48029190604,30
48029190700,30
48029190800,30
48029190901,30
48029190902,30
48029191003,30
48029191004,30
48029191005,30
48029191006,30
48029191101,30
48029191102,30
48029191201,30
48029191202,30
48029191303,30
48029191304,30
48029191405,30
48029191406,30
48029191408,30
48029191409,30
48029191410,30
48029191411,30
48029191412,30
48029191413,30
48029191503,30
48029191504,30
48029191505,30
48029191506,30
48029191701,30
48029191702,30
48029191804,30
48029191806,30
48029191807,30
48029191808,30
48029191809,30
48029191810,30
48029191811,30
48029191812,30
48029191813,30
48029191814,30
48029191815,30
48029191816,30
48029191818,30
48029191819,30
48029191900,30
48029192000,30
48029192100,30
48029192200,30.33333333
48029192300,30
48029980001,30
48029980003,30
48029980004,30
48029980005,30
48029980100,31.42857143
48031950101,20
48031950102,21.71232877
48031950201,23.52941176
48031950202,20.9352518
48033950100,21.07843137
48035950100,29.09090909
48035950200,30
48035950300,30
48035950400,30
48035950500,30
48035950600,30
48035950700,30
48037010100,40
48037010400,40
48037010500,40
48037010600,40
48037010700,40
48037010800,40
48037010903,40
48037010904,40
48037010905,39.77777778
48037010906,39.35064935
48037011001,38.84615385
48037011002,40
48037011101,40
48037011102,40
48037011201,37.40740741
48037011202,31.3559322
48037011301,36.76056338
48037011302,32.88135593
48037011402,31.26984127
48037011403,38.44444444
48037011404,30
48037011501,30.19607843
48037011502,30
48037011601,30
48037011602,30.36697248
48037011700,31.31578947
48039660100,40
48039660200,37.57575758
48039660301,40
48039660302,40
48039660302,40
48039660303,40
48039660401,40
48039660402,40
48039660403,40
48039660501,40
48039660502,40
48039660503,40
48039660504,40
48039660603,40
48039660604,40
48039660605,40
48039660606,40
48039660607,40
48039660608,40
48039660609,40
48039660610,40
48039660611,40
48039660612,40
48039660613,40
48039660614,40
48039660615,37.2972973
48039660616,40
48039660703,40
48039660704,40
48039660705,40
48039660706,40
48039660707,40
48039660708,39.22077922
48039660803,40
48039660804,40
48039660805,40
48039660806,40
48039660901,33.6
48039660902,39.875
48039661000,33.07692308
48039661100,30
48039661200,30
48039661300,30
48039661400,30
48039661501,32.71604938
48039661502,34.89361702
48039661601,30
48039661602,30
48039661700,36.59340659
48039661800,37.84
48039661901,40
48039661902,40
48039662000,30.44198895
48039662100,39.93150685
48039662200,41.47540984
48039662300,40
48039662400,44.18300654
48039662500,36.55172414
48039662600,30
48039662700,30.98360656
48039662800,30
48039662900,30
48039663000,30.875
48039663100,34.93670886
48039663200,30
48039663300,30
48039663400,31.64179104
48039663500,34.53125
48039663600,30
48039663700,30.78947368
48039663800,40.47619048
48039663900,47.2
48039664000,41.92307692
48039664100,53.71794872
48039664200,30.72072072
48039664300,40.85526316
48039664400,32.95302013
48039664501,34.48
48041000103,30
48041000104,30
48041000105,30
48041000106,30
48041000107,30
48041000108,30
48041000203,30
48041000204,30
48041000205,30
48041000206,30
48041000207,30
48041000301,30
48041000302,30
48041000401,30
48041000402,30
48041000501,30
48041000502,30
48041000603,30
48041000605,30
48041000606,30
48041000700,30
48041000800,30
48041000900,30
48041001001,30
48041001002,30
48041001101,30
48041001102,30
48041001301,30
48041001302,30
48041001303,30
48041001401,30
48041001604,30
48041001605,30
48041001606,30
48041001607,30
48041001608,30
48041001702,30
48041001703,30
48041001704,30
48041001801,30
48041001803,30
48041001804,30
48041001901,30
48041001902,30
48041002001,30
48041002006,30
48041002009,30
48041002010,30
48041002011,30
48041002014,30
48041002016,30
48041002017,30
48041002018,30
48041002019,30
48041002020,30
48041002021,30
48041002022,30
48041002023,30
48041002024,30
48041002025,30
48041002026,30
48041002100,30
48041980000,30
48043950300,10
48043950400,10
48043950500,13.35135135
48045950200,20
48047950100,20
48047950200,20
48049950100,20
48049950201,20
48049950202,20
48049950300,20
48049950500,20
48049950600,20
48049950700,20
48049950800,20
48049950900,20
48049951000,20
48049951100,20
48049951200,20
48049951300,20
48051970100,30
48051970201,30
48051970202,30
48051970300,30
48051970400,30
48051970501,30
48051970502,30
48053960101,28.94067797
48053960102,30
48053960200,20.89820359
48053960301,30
48053960302,29.54198473
48053960401,22.5
48053960402,29.68421053
48053960501,24.78672986
48053960502,23.81355932
48053960600,29.6460177
48053960701,30
48053960702,30
48053960801,30
48053960802,30.39473684
48053960803,30
48055960102,30
48055960103,30
48055960104,30
48055960200,30
48055960300,30
48055960400,30
48055960501,30
48055960502,30
48055960600,30.06666667
48055960701,30
48055960702,30
48057000100,30
48057000200,29.92481203
48057000300,30.92592593
48057000401,23.93442623
48057000402,30.79545455
48057000501,24.77707006
48057000502,38.50877193
48059030101,20
48059030102,20
48059030200,20
48061010101,20
48061010102,20
48061010103,20
48061010201,20
48061010204,21.38888889
48061010205,20.8490566
48061010301,20.06134969
48061010303,22.07407407
48061010304,20
48061010403,20
48061010404,20
48061010405,20
48061010406,20
48061010500,20
48061010602,20
48061010603,20
48061010604,20
48061010700,20
48061010801,20
48061010802,20
48061010900,20
48061011000,20
48061011100,20
48061011200,20
48061011301,20
48061011302,20
48061011401,20
48061011402,20
48061011500,20
48061011601,20
48061011602,20
48061011701,20
48061011702,20
48061011801,20
48061011802,20
48061011903,20
48061011904,20
48061011905,20
48061011906,20
48061011907,20
48061011908,20
48061012002,20
48061012003,20
48061012004,20
48061012103,20
48061012104,20
48061012105,20
48061012106,20
48061012201,20
48061012202,20
48061012203,20
48061012301,20
48061012304,20
48061012305,20
48061012402,20
48061012403,20
48061012404,20
48061012506,20
48061012508,20
48061012509,20
48061012510,20
48061012511,20
48061012512,20
48061012513,20
48061012514,20
48061012515,20
48061012516,20
48061012517,20
48061012607,20
48061012608,20
48061012613,20
48061012614,20
48061012615,20
48061012616,20
48061012617,20
48061012700,20
48061012800,20
48061012900,20
48061013002,20
48061013003,20
48061013004,20
48061013102,20
48061013104,20
48061013106,20
48061013203,20
48061013204,20
48061013205,20
48061013206,20
48061013207,20
48061013303,20
48061013305,20
48061013306,20
48061013307,20
48061013308,20
48061013309,20
48061013401,20
48061013402,20
48061013500,20
48061013600,20
48061013700,20
48061013801,20
48061013802,20
48061013901,20
48061013902,20
48061013903,20
48061014001,20
48061014002,20
48061014101,20
48061014102,20
48061014103,20
48061014201,20
48061014202,20
48061014300,20
48061014401,20
48061014402,20
48061014403,20
48061014404,20
48061014501,20
48061014502,20
48061980100,20
48063950101,36.52694611
48063950102,35.05813953
48063950200,40
48065950100,20
48065950200,20
48067950101,31.3253012
48067950102,30.69767442
48067950200,30.44692737
48067950300,30
48067950400,36.09195402
48067950500,30.48780488
48067950601,34.3220339
48067950602,35.30232558
48067950700,38.30039526
48069950100,20
48069950200,20.05347594
48069950300,20
48071710100,31.44
48071710201,35.97402597
48071710202,30.86021505
48071710300,31.02564103
48071710401,30.86956522
48071710500,30
48073950100,31.42857143
48073950201,30
48073950202,30.93959732
48073950301,30.51282051
48073950302,31.25
48073950400,31.79487179
48073950500,30.28571429
48073950600,37.75862069
48073950700,38.24742268
48073950801,30
48073950802,30.06622517
48073950900,30
48073951000,30
48073951100,36.09375
48075950100,20
48075950200,20
48077030200,20
48077030301,20.55335968
48077030302,24.11320755
48079950100,20
48081950100,20
48081950200,20
48083950300,20
48083950600,20
48083950700,20
48085030101,30
48085030102,30
48085030201,30
48085030202,30
48085030204,30
48085030205,30
48085030206,30
48085030207,30
48085030301,30
48085030302,30
48085030303,30
48085030304,30
48085030306,30
48085030307,30
48085030403,30
48085030404,30
48085030405,30
48085030406,30
48085030407,30
48085030409,30
48085030410,30
48085030504,30
48085030505,30
48085030506,30
48085030507,30
48085030509,30
48085030510,30
48085030511,30
48085030512,30
48085030515,30
48085030516,30
48085030517,30
48085030518,30
48085030519,30
48085030520,30
48085030521,30
48085030524,30
48085030525,30
48085030529,30
48085030531,30
48085030532,30
48085030533,30
48085030534,30
48085030535,30
48085030536,30
48085030537,30
48085030538,30
48085030539,30
48085030540,30
48085030541,30
48085030542,30
48085030543,30
48085030544,30
48085030545,30
48085030546,30
48085030547,30
48085030548,30
48085030549,30
48085030550,30
48085030604,30
48085030605,30
48085030606,30
48085030607,30
48085030608,30
48085030609,30
48085030701,30
48085030702,30
48085030801,30
48085030802,30
48085030901,30
48085030902,30
48085030903,30
48085031003,30
48085031005,30
48085031006,30
48085031007,30
48085031008,30
48085031101,30
48085031102,30
48085031201,30
48085031202,30
48085031308,30
48085031314,30
48085031318,30
48085031319,30
48085031320,30
48085031321,30
48085031322,30
48085031323,30
48085031324,30
48085031325,30
48085031326,30
48085031327,30
48085031328,30
48085031329,30
48085031330,30
48085031331,30
48085031332,30
48085031333,30
48085031334,30
48085031335,30
48085031336,30
48085031408,30
48085031411,30
48085031412,30
48085031413,30
48085031414,30
48085031415,30
48085031416,30
48085031417,30
48085031418,30
48085031419,30
48085031420,30
48085031421,30
48085031422,30
48085031423,30
48085031424,30
48085031425,30
48085031504,30
48085031507,30
48085031508,30
48085031509,30
48085031510,30
48085031511,30
48085031512,30
48085031611,30
48085031613,30
48085031621,30
48085031622,30
48085031623,30
48085031624,30
48085031625,30
48085031626,30
48085031627,30
48085031628,30
48085031629,30
48085031630,30
48085031631,30
48085031632,30
48085031633,30
48085031634,30
48085031635,30
48085031636,30
48085031639,30
48085031641,30
48085031642,30
48085031643,30
48085031645,30
48085031646,30
48085031647,30
48085031649,30
48085031654,30
48085031655,30
48085031657,30
48085031659,30
48085031660,30
48085031661,30
48085031662,30
48085031663,30
48085031664,30
48085031665,30
48085031666,30
48085031667,30
48085031668,30
48085031669,30
48085031670,30
48085031671,30
48085031672,30
48085031673,30
48085031674,30
48085031675,30
48085031676,30
48085031677,30
48085031678,30
48085031679,30
48085031680,30
48085031681,30
48085031682,30
48085031704,30
48085031706,30
48085031708,30
48085031709,30
48085031711,30
48085031713,30
48085031715,30
48085031716,30
48085031717,30
48085031718,30
48085031719,30
48085031720,30
48085031721,30
48085031722,30
48085031723,30
48085031724,30
48085031806,30
48085031807,30
48085031808,30
48085031809,30
48085031810,30
48085031811,30
48085031812,30
48085031813,30
48085031814,30
48085031815,30
48085031816,30
48085031901,30
48085031902,30
48085031903,30
48085031904,30
48085032003,30
48085032008,30
48085032010,30
48085032012,30
48085032013,30
48085032014,30
48085032015,30
48085032016,30
48085032017,30
48085032018,30
48085032019,30
48087950300,20
48089750100,30
48089750200,30
48089750300,30
48089750400,30
48089750500,30
48091310100,30
48091310200,30
48091310301,30
48091310302,30
48091310401,30
48091310404,30
48091310405,30
48091310406,30
48091310501,30
48091310502,30
48091310503,30
48091310603,30
48091310604,30
48091310608,30
48091310609,30
48091310610,30
48091310611,30
48091310612,30
48091310613,30
48091310614,30
48091310702,30
48091310703,30
48091310705,30
48091310706,30
48091310707,30
48091310708,30
48091310801,30
48091310803,30
48091310804,30
48091310901,30
48091310903,30
48091310904,30
48091310905,30
48093950101,20
48093950102,20
48093950200,20
48093950300,20
48093950400,20
48095950300,20.03389831
48097000100,30.2
48097000200,30.03424658
48097000400,30
48097000500,30
48097000600,30
48097000701,30
48097000702,30
48097000900,30
48097001100,30
48099010101,30
48099010102,23.67346939
48099010201,30
48099010202,30
48099010300,30
48099010400,30
48099010501,30
48099010502,30
48099010503,30
48099010504,30
48099010601,30
48099010603,30
48099010604,30
48099010701,30
48099010702,30
48099010802,30
48099010803,30
48099010804,30
48099980000,30
48101950100,20
48103950100,20
48105950100,20
48107950100,20
48107950200,20
48107950300,20
48109950300,19.34579439
48111950100,13.82075472
48111950300,20
48113000100,30
48113000201,30
48113000202,30
48113000300,30
48113000401,30
48113000405,30
48113000407,30
48113000408,30
48113000409,30
48113000410,36.79245283
48113000501,30
48113000502,30
48113000503,30
48113000605,30
